MACHINE,MODE,BATCH_SIZE,OPERATION,RUNNING TIME,LOG TIME,NOTE
Jetson TK1,GPU,90,data,43.524980545043945,2015-07-07 17:41:02.058625,
Jetson TK1,CPU,90,mean step time,459.93590354919434,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,loss,0.66554546356201172,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,relu1,1.4175176620483398,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,ip2,1.0360479354858398,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,conv2,126.5634298324585,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,conv1,182.92999267578125,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,ip1,20.135045051574707,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,first step time,18749.41396713257,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,pool2,24.204492568969727,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,pool1,136.43944263458252,2015-07-07 17:41:23.433022,
Jetson TK1,CPU,90,data,163.94400596618652,2015-07-07 17:41:23.433022,
Jetson TK1,GPU,95,mean step time,106.63652420043945,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,loss,2.7610063552856445,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,relu1,3.0565261840820312,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,ip2,3.836512565612793,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,conv2,23.477911949157715,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,conv1,40.434002876281738,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,ip1,4.6980381011962891,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,first step time,5475.301027297974,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,pool2,4.9030780792236328,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,pool1,25.93541145324707,2015-07-07 17:41:29.784375,
Jetson TK1,GPU,95,data,57.388544082641602,2015-07-07 17:41:29.784375,
Jetson TK1,CPU,95,mean step time,484.97211933135986,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,loss,0.67448616027832031,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,relu1,1.4768838882446289,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,ip2,1.0650157928466797,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,conv2,133.26346874237061,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,conv1,191.10202789306641,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,ip1,20.983457565307617,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,first step time,18784.669876098633,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,pool2,25.337576866149902,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,pool1,143.62597465515137,2015-07-07 17:41:51.334273,
Jetson TK1,CPU,95,data,172.53506183624268,2015-07-07 17:41:51.334273,
Jetson TK1,GPU,100,mean step time,109.51697826385498,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,loss,3.7868022918701172,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,relu1,3.7829875946044922,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,ip2,4.2089223861694336,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,conv2,38.709044456481934,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,conv1,54.428935050964355,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,ip1,5.5863857269287109,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,first step time,5281.919956207275,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,pool2,6.077885627746582,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,pool1,38.88547420501709,2015-07-07 17:41:57.584400,
Jetson TK1,GPU,100,data,56.913495063781738,2015-07-07 17:41:57.584400,
Jetson TK1,CPU,100,mean step time,508.70800018310547,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,loss,0.69701671600341797,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,relu1,1.4804601669311523,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,ip2,1.3159513473510742,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,conv2,139.92142677307129,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,conv1,180.19294738769531,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,ip1,21.954536437988281,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,first step time,18815.008878707886,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,pool2,26.520967483520508,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,pool1,171.09453678131104,2015-07-07 17:42:19.256463,
Jetson TK1,CPU,100,data,181.66756629943848,2015-07-07 17:42:19.256463,
Jetson TK1,GPU,150,mean step time,126.26004219055176,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,loss,4.910588264465332,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,relu1,7.2979927062988281,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,ip2,6.1094760894775391,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,conv2,45.871496200561523,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,conv1,82.496404647827148,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,ip1,9.3004703521728516,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,first step time,5309.552192687988,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,pool2,7.741093635559082,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,pool1,50.312995910644531,2015-07-07 17:42:25.752843,
Jetson TK1,GPU,150,data,85.009455680847168,2015-07-07 17:42:25.752843,
Jetson TK1,CPU,150,mean step time,782.48143196105957,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,loss,0.82147121429443359,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,relu1,1.9861459732055664,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,ip2,1.4089345932006836,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,conv2,230.93545436859131,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,conv1,271.98100090026855,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,ip1,33.92946720123291,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,first step time,19045.804023742676,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,pool2,40.917873382568359,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,pool1,227.11348533630371,2015-07-07 17:42:48.945190,
Jetson TK1,CPU,150,data,273.19955825805664,2015-07-07 17:42:48.945190,
Jetson TK1,GPU,200,mean step time,175.85551738739014,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,loss,3.4990310668945312,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,relu1,4.2995214462280273,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,ip2,4.1539669036865234,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,conv2,54.369926452636719,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,conv1,86.225986480712891,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,ip1,8.4570646286010742,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,first step time,5232.7680587768555,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,pool2,7.6193809509277344,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,pool1,47.161698341369629,2015-07-07 17:42:55.446283,
Jetson TK1,GPU,200,data,77.121496200561523,2015-07-07 17:42:55.446283,
Jetson TK1,CPU,200,mean step time,1034.4644784927368,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,loss,0.94652175903320312,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,relu1,2.4824142456054688,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,ip2,1.7330646514892578,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,conv2,280.45988082885742,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,conv1,380.67197799682617,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,ip1,43.600916862487793,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,first step time,19346.843957901,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,pool2,52.521944046020508,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,pool1,302.0864725112915,2015-07-07 17:43:20.107119,
Jetson TK1,CPU,200,data,362.96594142913818,2015-07-07 17:43:20.107119,
Jetson TK1,GPU,250,mean step time,221.03452682495117,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,loss,2.5840997695922852,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,relu1,3.8994550704956055,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,ip2,4.7335624694824219,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,conv2,64.079403877258301,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,conv1,93.92845630645752,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,ip1,7.0639848709106445,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,first step time,5125.59700012207,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,pool2,7.9184770584106445,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,pool1,56.458473205566406,2015-07-07 17:43:26.689900,
Jetson TK1,GPU,250,data,103.14607620239258,2015-07-07 17:43:26.689900,
Jetson TK1,CPU,250,mean step time,1307.1680068969727,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,loss,1.0735988616943359,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,relu1,3.0416250228881836,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,ip2,2.0624399185180664,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,conv2,350.64256191253662,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,conv1,471.08757495880127,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,ip1,54.591894149780273,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,first step time,19537.492990493774,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,pool2,85.73150634765625,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,pool1,377.38001346588135,2015-07-07 17:43:52.803210,
Jetson TK1,CPU,250,data,454.20658588409424,2015-07-07 17:43:52.803210,
Jetson TK1,GPU,300,mean step time,266.68739318847656,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,loss,5.9809684753417969,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,relu1,7.5284242630004883,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,ip2,7.1644783020019531,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,conv2,85.217595100402832,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,conv1,177.32703685760498,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,ip1,14.846444129943848,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,first step time,5791.568040847778,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,pool2,13.661026954650879,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,pool1,109.8639965057373,2015-07-07 17:44:00.543997,
Jetson TK1,GPU,300,data,111.66298389434814,2015-07-07 17:44:00.543997,
Jetson TK1,CPU,300,mean step time,1534.7189903259277,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,loss,1.2018680572509766,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,relu1,3.489375114440918,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,ip2,2.3769140243530273,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,conv2,419.29507255554199,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,conv1,539.89803791046143,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,ip1,64.847469329833984,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,first step time,19809.65304374695,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,pool2,78.53543758392334,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,pool1,470.19052505493164,2015-07-07 17:44:28.135493,
Jetson TK1,CPU,300,data,562.70849704742432,2015-07-07 17:44:28.135493,
Jetson TK1,GPU,350,mean step time,301.28848552703857,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,loss,5.5725574493408203,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,relu1,12.827515602111816,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,ip2,7.152557373046875,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,conv2,108.98900032043457,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,conv1,212.17751502990723,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,ip1,20.204067230224609,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,first step time,5523.076057434082,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,pool2,14.323949813842773,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,pool1,124.62854385375977,2015-07-07 17:44:35.932191,
Jetson TK1,GPU,350,data,153.63311767578125,2015-07-07 17:44:35.932191,
Jetson TK1,CPU,350,mean step time,1808.245062828064,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,loss,1.3309717178344727,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,relu1,3.9880275726318359,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,ip2,2.8930902481079102,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,conv2,509.5449686050415,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,conv1,647.32551574707031,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,ip1,75.439929962158203,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,first step time,20092.46301651001,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,pool2,91.012477874755859,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,pool1,526.81601047515869,2015-07-07 17:45:05.090545,
Jetson TK1,CPU,350,data,655.67541122436523,2015-07-07 17:45:05.090545,
Jetson TK1,GPU,400,mean step time,325.0274658203125,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,loss,5.5029392242431641,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,relu1,7.1804523468017578,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,ip2,6.8279504776000977,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,conv2,99.817991256713867,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,conv1,214.60449695587158,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,ip1,12.392401695251465,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,first step time,6052.879095077515,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,pool2,12.17341423034668,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,pool1,90.756416320800781,2015-07-07 17:45:13.352352,
Jetson TK1,GPU,400,data,158.21599960327148,2015-07-07 17:45:13.352352,
Jetson TK1,CPU,400,mean step time,2064.7590160369873,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,loss,1.4679431915283203,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,relu1,4.4989585876464844,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,ip2,3.0930042266845703,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,conv2,579.67150211334229,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,conv1,741.55855178833008,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,ip1,86.076974868774414,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,first step time,20369.486808776855,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,pool2,104.00092601776123,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,pool1,602.97107696533203,2015-07-07 17:45:43.998598,
Jetson TK1,CPU,400,data,744.79842185974121,2015-07-07 17:45:43.998598,
Jetson TK1,GPU,450,mean step time,366.78647994995117,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,loss,3.5215616226196289,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,relu1,4.2815208435058594,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,ip2,4.0705204010009766,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,conv2,91.660976409912109,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,conv1,197.34501838684082,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,ip1,9.6645355224609375,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,first step time,5510.885953903198,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,pool2,9.3934535980224609,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,pool1,100.57497024536133,2015-07-07 17:45:51.887611,
Jetson TK1,GPU,450,data,232.76257514953613,2015-07-07 17:45:51.887611,
Jetson TK1,CPU,450,mean step time,2317.689061164856,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,loss,1.5894174575805664,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,relu1,5.0045251846313477,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,ip2,3.3708810806274414,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,conv2,649.21092987060547,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,conv1,832.39901065826416,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,ip1,97.722530364990234,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,first step time,20674.969911575317,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,pool2,117.51115322113037,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,pool1,679.63111400604248,2015-07-07 17:46:24.048267,
Jetson TK1,CPU,450,data,836.01152896881104,2015-07-07 17:46:24.048267,
Jetson TK1,GPU,500,mean step time,379.2494535446167,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,loss,6.0595273971557617,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,relu1,12.892484664916992,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,ip2,8.0854892730712891,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,conv2,148.63395690917969,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,conv1,251.67155265808105,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,ip1,21.759510040283203,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,first step time,5250.783920288086,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,pool2,14.814496040344238,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,pool1,160.65657138824463,2015-07-07 17:46:32.042518,
Jetson TK1,GPU,500,data,191.07151031494141,2015-07-07 17:46:32.042518,
Jetson TK1,CPU,500,mean step time,2562.5344514846802,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,loss,1.7238855361938477,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,relu1,5.6545734405517578,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,ip2,3.7105083465576172,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,conv2,717.67008304595947,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,conv1,917.49489307403564,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,ip1,107.61356353759766,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,first step time,20909.3759059906,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,pool2,129.60898876190186,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,pool1,770.27559280395508,2015-07-07 17:47:05.644975,
Jetson TK1,CPU,500,data,924.81350898742676,2015-07-07 17:47:05.644975,
Jetson TK1,GPU,550,mean step time,531.98564052581787,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,loss,5.6519508361816406,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,relu1,12.732863426208496,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,ip2,7.25555419921875,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,conv2,158.24055671691895,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,conv1,256.46293163299561,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,ip1,17.108440399169922,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,first step time,5361.102104187012,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,pool2,14.605402946472168,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,pool1,159.66653823852539,2015-07-07 17:47:14.154747,
Jetson TK1,GPU,550,data,235.44704914093018,2015-07-07 17:47:14.154747,
Jetson TK1,CPU,550,mean step time,2836.0650539398193,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,loss,1.8535852432250977,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,relu1,6.0271024703979492,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,ip2,4.0905475616455078,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,conv2,786.70799732208252,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,conv1,1008.0784559249878,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,ip1,119.35853958129883,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,first step time,21185.039043426514,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,pool2,143.48948001861572,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,pool1,846.97997570037842,2015-07-07 17:47:49.295512,
Jetson TK1,CPU,550,data,1014.5740509033203,2015-07-07 17:47:49.295512,
Jetson TK1,GPU,600,mean step time,573.20547103881836,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,loss,3.3273696899414062,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,relu1,12.755036354064941,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,ip2,3.8614273071289062,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,conv2,174.9420166015625,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,conv1,283.89203548431396,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,ip1,19.896984100341797,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,first step time,5314.061880111694,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,pool2,17.406463623046875,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,pool1,182.45899677276611,2015-07-07 17:47:57.972880,
Jetson TK1,GPU,600,data,239.68946933746338,2015-07-07 17:47:57.972880,
Jetson TK1,CPU,600,mean step time,3089.3063545227051,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,loss,2.0290613174438477,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,relu1,6.5433979034423828,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,ip2,4.5804977416992188,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,conv2,857.21194744110107,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,conv1,1099.2715358734131,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,ip1,128.37648391723633,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,first step time,21452.104091644287,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,pool2,154.929518699646,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,pool1,922.37353324890137,2015-07-07 17:48:34.557535,
Jetson TK1,CPU,600,data,1105.960488319397,2015-07-07 17:48:34.557535,
Jetson TK1,GPU,650,mean step time,495.69046497344971,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,loss,2.8289556503295898,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,relu1,7.4135065078735352,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,ip2,6.8174600601196289,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,conv2,193.72963905334473,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,conv1,352.23901271820068,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,ip1,15.498518943786621,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,first step time,6402.270078659058,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,pool2,12.417912483215332,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,pool1,216.36247634887695,2015-07-07 17:48:44.402089,
Jetson TK1,GPU,650,data,229.16042804718018,2015-07-07 17:48:44.402089,
Jetson TK1,CPU,650,mean step time,3360.1160049438477,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,loss,2.1250247955322266,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,relu1,7.1145296096801758,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,ip2,4.7369003295898438,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,conv2,924.94750022888184,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,conv1,1187.021017074585,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,ip1,139.22798633575439,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,first step time,21647.298097610474,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,pool2,168.39540004730225,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,pool1,994.63200569152832,2015-07-07 17:49:22.440957,
Jetson TK1,CPU,650,data,1193.1570768356323,2015-07-07 17:49:22.440957,
Jetson TK1,GPU,700,mean step time,625.75805187225342,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,loss,6.035923957824707,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,relu1,12.518167495727539,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,ip2,7.4754953384399414,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,conv2,174.15094375610352,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,conv1,316.74349308013916,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,ip1,21.041989326477051,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,first step time,5168.131113052368,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,pool2,15.514612197875977,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,pool1,227.94151306152344,2015-07-07 17:49:31.310440,
Jetson TK1,GPU,700,data,241.87707901000977,2015-07-07 17:49:31.310440,
Jetson TK1,CPU,700,mean step time,3607.6149940490723,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,loss,2.2438764572143555,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,relu1,7.5995922088623047,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,ip2,5.0723552703857422,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,conv2,995.63348293304443,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,conv1,1276.7255306243896,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,ip1,168.91813278198242,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,first step time,21935.40120124817,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,pool2,180.35244941711426,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,pool1,1072.3154544830322,2015-07-07 17:50:10.880361,
Jetson TK1,CPU,700,data,1285.6079339981079,2015-07-07 17:50:10.880361,
Jetson TK1,GPU,750,mean step time,671.34392261505127,2015-07-07 17:50:20.132958,
Jetson TK1,GPU,750,loss,6.1088800430297852,2015-07-07 17:50:20.132958,
Jetson TK1,GPU,750,relu1,12.298464775085449,2015-07-07 17:50:20.132958,
